,player_name,link,club,country,age,position,foot,height,weight,player_id,wages,contract_end,Corners,Crossing,Dribbling,Finishing,First Touch,Free Kick Taking,Heading,Long Shots,Long Throws,Marking,Passing,Penalty Taking,Tackling,Technique,Aggression,Anticipation,Bravery,Composure,Concentration,Decisions,Determination,Flair,Leadership,Off the Ball,Positioning,Teamwork,Vision,Work Rate,Acceleration,Agility,Balance,Jumping Reach,Natural Fitness,Pace,Stamina,Strength,sum_stats,lower_name,name,estimated_value,log_value,cluster,tsne_1,tsne_2,closest_0,closest_1,closest_2,closest_3,closest_4,closest_5,closest_6,closest_7,closest_8,closest_9,index_tracker
932,Armando Broja,https://fminside.net/players/3-fm-23/28121369-armando-broja,Chelsea FC,Albania,20.0,"AMR, AML, STST",Right,191 CM,87 KG,28121369.0,"€ 87,000 pw",2028-06-30,7.0,8.0,15.0,14.0,12.0,7.0,12.0,8.0,7.0,5.0,7.0,8.0,8.0,13.0,14.0,13.0,11.0,14.0,8.0,12.0,12.0,13.0,11.0,14.0,6.0,11.0,9.0,13.0,16.0,12.0,15.0,14.0,14.0,16.0,13.0,14.0,406.0,armando-broja,armando-broja,6476096.173222788,15.683628444383226,6.0,-4.0943174,-5.8767266,adama-traore,youssef-en-nesyri,martin-braithwaite,lukas-nmecha,riccardo-orsolini,patson-daka,lucas-ocampos,nico-williams,marcus-thuram,rasmus-hojlund,977
933,Marash Kumbulla,https://fminside.net/players/3-fm-23/43296495-marash-kumbulla,AS Roma,Albania,22.0,DCDC,Right,191 CM,82 KG,43296495.0,"€ 62,470 pw",2025-06-30,5.0,7.0,8.0,9.0,10.0,5.0,17.0,5.0,13.0,16.0,12.0,6.0,15.0,11.0,8.0,14.0,13.0,11.0,11.0,12.0,11.0,7.0,6.0,5.0,14.0,16.0,9.0,15.0,10.0,9.0,12.0,16.0,15.0,15.0,16.0,15.0,399.0,marash-kumbulla,marash-kumbulla,3628153.1644327054,15.104234306644866,7.0,2.4520512,11.06164,kevin-danso,abdou-diallo,philipp-lienhart,rodrigo-becao,domingos-duarte,eric-bailly,benoit-badiashile,merih-demiral,nikola-milenkovic,presnel-kimpembe,978
934,Dejan Ljubicic,https://fminside.net/players/3-fm-23/16155354-dejan-ljubicic,FC Köln,Austria,24.0,"DC, DM, MC, MR, AMCDM, MC",Right,187 CM,74 KG,16155354.0,"€ 12,500 pw",2025-06-30,8.0,11.0,13.0,11.0,13.0,10.0,11.0,10.0,7.0,11.0,12.0,11.0,12.0,14.0,13.0,13.0,15.0,12.0,12.0,12.0,17.0,12.0,13.0,15.0,12.0,15.0,12.0,17.0,13.0,12.0,13.0,12.0,15.0,14.0,17.0,12.0,452.0,dejan-ljubicic,dejan-ljubicic,7763030.237476619,15.864883310456442,2.0,-13.132057,38.018288,matt-doherty,oihan-sancet,matheus-reis,florian-neuhaus,nemanja-maksimovic,matheus-nunes,ruben-loftus-cheek,luis-romo,rade-krunic,saul,979
935,Dries Mertens,https://fminside.net/players/3-fm-23/8169425-dries-mertens,Galatasaray,Belgium,35.0,"AML, AMC, STAMC, ST",Right,169 CM,61 KG,8169425.0,"€ 96,160 pw",2023-06-30,12.0,14.0,13.0,15.0,16.0,13.0,7.0,13.0,3.0,4.0,14.0,16.0,8.0,17.0,14.0,15.0,13.0,15.0,14.0,14.0,17.0,15.0,15.0,15.0,8.0,13.0,14.0,13.0,13.0,15.0,8.0,6.0,15.0,9.0,12.0,7.0,445.0,dries-mertens,dries-mertens,1604972.5055202595,14.288617183882552,12.0,1.9784939,13.414818,dominik-szoboszlai,emil-forsberg,lorenzo-insigne,iuri-medeiros,gustavo-scarpa,willian,philippe-coutinho,vincenzo-grifo,alexey-miranchuk,gianluca-caprari,980
936,Dennis Praet,https://fminside.net/players/3-fm-23/18045342-dennis-praet,Leicester,Belgium,28.0,"MC, AMR, AMCMC, AMC",Right,181 CM,78 KG,18045342.0,"€ 87,000 pw",2024-06-30,13.0,13.0,13.0,11.0,14.0,12.0,8.0,12.0,12.0,8.0,15.0,10.0,12.0,14.0,12.0,12.0,13.0,14.0,15.0,15.0,13.0,15.0,11.0,13.0,11.0,15.0,14.0,13.0,12.0,13.0,10.0,9.0,14.0,12.0,13.0,12.0,448.0,dennis-praet,dennis-praet,3055170.206998864,14.932345863274431,13.0,15.781435,-28.468826,aaron-cresswell,albert-sambi-lokonga,benjamin-bourigeaud,edenilson,wendel,lucas-digne,borna-sosa,angelino,lucas-vazquez,jonathan-clauss,981
937,Hans Vanaken,https://fminside.net/players/3-fm-23/18051194-hans-vanaken,Club Brugge,Belgium,29.0,"MC, AMCMC, AMC",Right,195 CM,77 KG,18051194.0,"€ 80,010 pw",2027-06-30,13.0,11.0,12.0,13.0,13.0,13.0,15.0,13.0,8.0,8.0,15.0,14.0,8.0,13.0,14.0,11.0,13.0,16.0,14.0,16.0,12.0,14.0,14.0,16.0,11.0,14.0,17.0,14.0,9.0,14.0,10.0,14.0,15.0,9.0,14.0,13.0,463.0,hans-vanaken,hans-vanaken,2475346.7911689407,14.721891061813384,1.0,5.716896,7.842518,granit-xhaka,david-alaba,pascal-gross,teun-koopmeiners,danilo-cataldi,roberto-torres,koke,sandro-tonali,enzo-fernandez,harry-kane,982
938,Jason Denayer,https://fminside.net/players/3-fm-23/18081611-jason-denayer,Shabab Al-Ahli,Belgium,27.0,DCDC,Right,184 CM,80 KG,18081611.0,"€ 75,000 pw",2023-05-31,5.0,5.0,11.0,5.0,14.0,5.0,13.0,5.0,5.0,15.0,13.0,5.0,15.0,14.0,12.0,14.0,14.0,13.0,12.0,11.0,12.0,11.0,13.0,8.0,15.0,14.0,11.0,13.0,15.0,14.0,14.0,13.0,12.0,15.0,12.0,14.0,412.0,jason-denayer,jason-denayer,6074516.99532377,15.619613037087452,4.0,-11.828216,31.117945,nathan-ake,william-saliba,mario-hermoso,jurrien-timber,raphael-varane,manuel-akanji,niklas-sule,japhet-tanganga,davinson-sanchez,pau-torres,983
939,Dodi Lukébakio,https://fminside.net/players/3-fm-23/18083611-dodi-lukebakio,Hertha BSC,Belgium,24.0,"MR, AMR, AML, STAMR, ST",Left,187 CM,77 KG,18083611.0,"€ 57,540 pw",2024-06-30,12.0,11.0,16.0,13.0,14.0,11.0,12.0,12.0,4.0,6.0,11.0,14.0,7.0,16.0,12.0,12.0,9.0,12.0,8.0,8.0,10.0,15.0,6.0,12.0,7.0,8.0,11.0,9.0,16.0,13.0,12.0,13.0,14.0,16.0,11.0,12.0,405.0,dodi-lukébakio,dodi-lukebakio,3898998.7626916906,15.176230350624774,3.0,-18.265085,28.351614,joaquin-correa,malcom,alex-berenguer,cole-palmer,musa-barrow,tete,harvey-barnes,leon-bailey,nicolas-pepe,luis-sinisterra,984
940,Amir Hadžiahmetovic,https://fminside.net/players/3-fm-23/21026981-amir-hadiahmetovic,Besiktas,Bosnia and Herzegovina,25.0,"DM, MCDM, MC",Right,178 CM,71 KG,21026981.0,"€ 27,890 pw",2027-06-30,11.0,11.0,13.0,10.0,15.0,10.0,10.0,14.0,5.0,10.0,15.0,13.0,10.0,14.0,10.0,13.0,12.0,14.0,14.0,14.0,12.0,13.0,8.0,15.0,14.0,15.0,15.0,15.0,12.0,11.0,13.0,9.0,13.0,10.0,13.0,13.0,439.0,amir-hadžiahmetovic,amir-hadziahmetovic,2649660.757269866,14.789942173643064,2.0,21.192852,-12.190056,hugo-guillamon,mario-pasalic,davide-frattesi,abdoulaye-doucoure,mattias-svanberg,nico,alex-iwobi,corentin-tolisso,john-mcginn,renato-sanches,985
941,Ante Budimir,https://fminside.net/players/3-fm-23/24003746-ante-budimir,Osasuna,Croatia,30.0,STST,Left,190 CM,75 KG,24003746.0,"€ 20,001,420","€ 11,900 pw",6.0,8.0,10.0,15.0,11.0,4.0,17.0,10.0,3.0,7.0,12.0,16.0,12.0,12.0,13.0,16.0,14.0,14.0,13.0,13.0,16.0,13.0,5.0,16.0,12.0,14.0,10.0,14.0,11.0,11.0,15.0,16.0,15.0,12.0,14.0,18.0,438.0,ante-budimir,ante-budimir,4306999.646239879,15.275752081900158,14.0,-4.809542,2.584385,vedat-muriqi,vitinha,christian-fassnacht,duvan-zapata,davy-klaassen,borja-iglesias,gianluca-scamacca,kevin-volland,goncalo-ramos,andre-silva,986
942,Bruno Petkovic,https://fminside.net/players/3-fm-23/43130133-bruno-petkovic,Dinamo Zagreb,Croatia,27.0,"AMC, STAMC, ST",Right,193 CM,88 KG,43130133.0,"€ 14,420 pw",2024-06-15,8.0,11.0,13.0,12.0,15.0,13.0,15.0,8.0,5.0,3.0,14.0,17.0,7.0,16.0,8.0,15.0,9.0,13.0,12.0,7.0,7.0,18.0,12.0,10.0,8.0,19.0,17.0,7.0,12.0,13.0,10.0,17.0,9.0,12.0,11.0,17.0,420.0,bruno-petkovic,bruno-petkovic,4464973.676431972,15.311773876739403,17.0,7.331205,12.984178,gonzalo-higuain,alexis-vega,luka-jovic,pierre-emerick-aubameyang,raul-de-tomas,marko-livaja,marko-arnautovic,luis-muriel,pedro,max-kruse,987
943,Theodor Gebre Selassie,https://fminside.net/players/3-fm-23/25006446-theodor-gebre-selassie,Slovan Liberec,Czech Republic,35.0,"DR, WBRDR, WBR",Right,181 CM,74 KG,25006446.0,"€ 11,160 pw",2023-06-30,7.0,11.0,12.0,8.0,12.0,6.0,14.0,10.0,13.0,9.0,10.0,7.0,10.0,11.0,11.0,10.0,14.0,12.0,14.0,12.0,12.0,9.0,13.0,14.0,10.0,14.0,8.0,16.0,16.0,14.0,12.0,11.0,18.0,15.0,17.0,12.0,424.0,theodor-gebre-selassie,theodor-gebre-selassie,1794203.270256403,14.40007162078786,0.0,-13.062955,-0.32534984,pervis-estupinan,michail-antonio,james-justin,thierry-rendall-correia,alberto-moreno,alexis-saelemaekers,ben-johnson,noussair-mazraoui,marius-wolf,aaron-wan-bissaka,988
944,Mathias Jensen,https://fminside.net/players/3-fm-23/27088231-mathias-jensen,Brentford,Denmark,26.0,MCMC,Right,180 CM,71 KG,27088231.0,"€ 52,200 pw",2026-06-30,13.0,13.0,13.0,10.0,14.0,12.0,9.0,11.0,15.0,9.0,14.0,10.0,13.0,14.0,9.0,13.0,12.0,13.0,13.0,14.0,12.0,14.0,12.0,13.0,11.0,13.0,16.0,14.0,11.0,12.0,12.0,10.0,13.0,11.0,13.0,11.0,442.0,mathias-jensen,mathias-jensen,1992340.444374226,14.5048206083343,13.0,-6.408084,-2.1086013,sebastian-szymanski,juan-cuadrado,oleksandr-zinchenko,kostas-tsimikas,jose-gaya,jordi-alba,renan-lodi,ricardo-pereira,trent-alexander-arnold,caio-henrique,989
945,Victor Nelsson,https://fminside.net/players/3-fm-23/27107366-victor-nelsson,Galatasaray,Denmark,23.0,DCDC,Right,185 CM,83 KG,27107366.0,"€ 25,001,780","€ 31,250 pw",3.0,7.0,7.0,5.0,12.0,5.0,12.0,6.0,4.0,15.0,12.0,7.0,14.0,11.0,12.0,15.0,16.0,14.0,16.0,14.0,15.0,4.0,15.0,8.0,17.0,15.0,11.0,13.0,10.0,11.0,13.0,13.0,15.0,11.0,13.0,15.0,406.0,victor-nelsson,victor-nelsson,2284266.4693705738,14.641555510803387,10.0,3.6841056,5.3697853,fabio-cardoso,alessio-romagnoli,joel-veltman,yerry-mina,rani-khedira,ivan-marcano,gianluca-mancini,marten-de-roon,robin-knoche,ben-mee,990
946,Jens Odgaard,https://fminside.net/players/3-fm-23/27119480-jens-odgaard,AZ,Denmark,23.0,"AMR, AML, AMC, STAMR, AMC, ST",Left,188 CM,82 KG,27119480.0,"€ 6,230 pw",2027-06-30,6.0,8.0,12.0,14.0,13.0,12.0,12.0,14.0,5.0,5.0,13.0,12.0,5.0,13.0,11.0,13.0,13.0,15.0,13.0,13.0,15.0,14.0,5.0,15.0,5.0,11.0,14.0,14.0,11.0,12.0,15.0,14.0,12.0,13.0,13.0,15.0,420.0,jens-odgaard,jens-odgaard,4588684.054093349,15.33910384247626,17.0,-16.978537,36.402256,marko-livaja,luka-jovic,alexis-vega,marko-arnautovic,bruno-petkovic,pierre-emerick-aubameyang,raul-de-tomas,luis-muriel,gonzalo-higuain,tony-nwakaeme,991
947,Aaron Cresswell,https://fminside.net/players/3-fm-23/28005949-aaron-cresswell,West Ham,England,32.0,"DL, DC, WBLDL, DC",Left,170 CM,66 KG,28005949.0,"€ 58,000 pw",2023-06-30,14.0,14.0,13.0,8.0,13.0,16.0,11.0,14.0,11.0,13.0,12.0,13.0,13.0,13.0,8.0,13.0,13.0,15.0,14.0,14.0,13.0,12.0,12.0,13.0,13.0,16.0,12.0,15.0,13.0,13.0,13.0,8.0,15.0,13.0,15.0,10.0,461.0,aaron-cresswell,aaron-cresswell,2980548.0977522186,14.907617766989588,13.0,12.414636,-22.951086,federico-dimarco,albert-sambi-lokonga,edenilson,wendel,lucas-digne,borna-sosa,angelino,dennis-praet,lucas-vazquez,carlos-rodriguez,992
948,Japhet Tanganga,https://fminside.net/players/3-fm-23/28106874-japhet-tanganga,Tottenham Hotspur,England,23.0,"DR, DCDR, DC",Right,186 CM,83 KG,28106874.0,"€ 40,600 pw",2025-06-30,4.0,10.0,9.0,7.0,12.0,5.0,14.0,7.0,10.0,13.0,10.0,5.0,14.0,13.0,14.0,13.0,15.0,13.0,12.0,13.0,15.0,9.0,9.0,13.0,14.0,13.0,10.0,14.0,13.0,13.0,12.0,15.0,15.0,14.0,15.0,15.0,422.0,japhet-tanganga,japhet-tanganga,4829718.214237657,15.390298683189323,4.0,-9.755961,31.034912,max-kilman,jason-denayer,mario-hermoso,davinson-sanchez,nico-elvedi,manuel-akanji,jurrien-timber,william-saliba,nathan-ake,niklas-sule,993
949,Ben Johnson,https://fminside.net/players/3-fm-23/28111063-ben-johnson,West Ham,England,22.0,"DR, DLDR",Right,183 CM,67 KG,28111063.0,"€ 34,800 pw",2024-06-30,6.0,13.0,12.0,10.0,12.0,5.0,11.0,9.0,11.0,14.0,10.0,3.0,14.0,12.0,12.0,14.0,14.0,13.0,14.0,13.0,14.0,8.0,7.0,13.0,15.0,15.0,10.0,14.0,13.0,14.0,13.0,12.0,11.0,13.0,14.0,12.0,420.0,ben-johnson,ben-johnson,3492114.8394033997,15.066018081827972,0.0,-4.948515,5.317262,michail-antonio,youssouf-sabaly,alberto-moreno,alexis-saelemaekers,denzel-dumfries,tyrick-mitchell,pervis-estupinan,james-justin,noussair-mazraoui,aaron-wan-bissaka,994
950,Cole Palmer,https://fminside.net/players/3-fm-23/28120042-cole-palmer,Man City,England,20.0,"MC, AMR, AML, AMCAMR, AMC",Left,182 CM,71 KG,28120042.0,"€ 29,000 pw",2026-06-30,12.0,12.0,14.0,13.0,13.0,12.0,8.0,13.0,3.0,6.0,13.0,13.0,8.0,16.0,8.0,13.0,8.0,13.0,12.0,12.0,13.0,14.0,7.0,13.0,8.0,11.0,13.0,13.0,15.0,14.0,13.0,13.0,13.0,14.0,13.0,8.0,417.0,cole-palmer,cole-palmer,7336255.588770038,15.808339132656409,3.0,-11.068786,13.4962635,malcom,harvey-barnes,roger-guedes,adnan-januzaj,luis-sinisterra,nicolas-pepe,rodrigo,marcus-edwards,roland-sallai,ademola-lookman,995
951,Fábio Carvalho,https://fminside.net/players/3-fm-23/28122195-fabio-carvalho,Liverpool,England,19.0,"AMR, AML, AMC, STAML, AMC",Right,170 CM,63 KG,28122195.0,"€ 34,800 pw",2027-06-30,10.0,12.0,16.0,12.0,14.0,13.0,7.0,10.0,2.0,7.0,14.0,10.0,7.0,15.0,13.0,14.0,8.0,13.0,11.0,12.0,14.0,15.0,4.0,13.0,6.0,12.0,14.0,13.0,15.0,13.0,12.0,6.0,14.0,14.0,14.0,7.0,406.0,fábio-carvalho,fabio-carvalho,5113018.908232165,15.447300572125348,3.0,20.916979,-13.753284,ansu-fati,florian-thauvin,alex-baena,kingsley-coman,rafa,mykhaylo-mudryk,jadon-sancho,jesper-karlsson,amine-harit,yacine-brahimi,996
952,Connor Goldson,https://fminside.net/players/3-fm-23/29062045-connor-goldson,Rangers,England,29.0,DCDC,Right,191 CM,85 KG,29062045.0,"€ 40,600 pw",2026-05-31,6.0,7.0,9.0,11.0,13.0,3.0,14.0,3.0,7.0,13.0,13.0,6.0,14.0,11.0,12.0,14.0,14.0,13.0,14.0,14.0,15.0,7.0,17.0,12.0,15.0,13.0,13.0,14.0,14.0,13.0,13.0,15.0,14.0,14.0,14.0,14.0,428.0,connor-goldson,connor-goldson,5496281.128719494,15.519582263089864,10.0,-10.486909,-10.2143345,amir-rrahmani,sergio-mosquera,dani-vivian,david-lopez,robin-knoche,joel-veltman,leandro-cabrera,lucas-verissimo,rafael-toloi,danilo-d'ambrosio,997
953,Josh Brownhill,https://fminside.net/players/3-fm-23/29110715-josh-brownhill,Burnley,England,26.0,"DM, MC, MR, AMCMC",Right,178 CM,69 KG,29110715.0,"€ 28,710 pw",2024-06-30,14.0,11.0,13.0,9.0,13.0,14.0,9.0,12.0,8.0,12.0,15.0,12.0,13.0,12.0,13.0,13.0,12.0,13.0,13.0,13.0,10.0,12.0,8.0,14.0,12.0,15.0,13.0,16.0,13.0,13.0,12.0,11.0,14.0,12.0,16.0,10.0,445.0,josh-brownhill,josh-brownhill,3328270.759421241,15.017963435613025,13.0,7.8201213,12.484827,mario-rui,kiernan-dewsbury-hall,kieran-trippier,alessandro-florenzi,luke-shaw,jonas-hector,caio-henrique,hwang-in-beom,cristiano-biraghi,amadou-haidara,998
954,Amine Gouiri,https://fminside.net/players/3-fm-23/48044735-amine-gouiri,Rennes,France,22.0,"AML, STAML, ST",Right,180 CM,72 KG,48044735.0,"€ 25,140 pw",2027-06-30,6.0,11.0,15.0,14.0,15.0,12.0,11.0,14.0,4.0,4.0,13.0,12.0,4.0,15.0,13.0,13.0,14.0,14.0,13.0,13.0,16.0,16.0,10.0,15.0,9.0,15.0,14.0,14.0,14.0,14.0,15.0,12.0,15.0,14.0,13.0,13.0,449.0,amine-gouiri,amine-gouiri,12821221.84092202,16.36661231231955,6.0,29.391651,-4.190026,timo-werner,wilfried-zaha,christian-kouame,victor-osimhen,marcus-rashford,raheem-sterling,odsonne-edouard,levi-garcia,rodrygo,richarlison,999
955,Jean-Philippe Mateta,https://fminside.net/players/3-fm-23/49034219-jean-philippe-mateta,Crystal Palace,France,25.0,STST,Right,192 CM,88 KG,49034219.0,"€ 58,000 pw",2026-06-30,7.0,8.0,13.0,15.0,13.0,8.0,14.0,11.0,4.0,7.0,10.0,10.0,6.0,13.0,12.0,13.0,14.0,14.0,10.0,12.0,12.0,14.0,8.0,14.0,10.0,12.0,10.0,14.0,14.0,13.0,14.0,16.0,13.0,14.0,13.0,15.0,420.0,jean-philippe-mateta,jean-philippe-mateta,5468829.0944994185,15.514575091977653,6.0,,,dominic-solanke,rafa-mir,ihlas-bebou,taiwo-awoniyi,ezequiel-avila,moise-kean,jean-philippe-mateta,riccardo-orsolini,lukas-nmecha,luiz-henrique,1000
956,Khephren Thuram,https://fminside.net/players/3-fm-23/49038952-khephren-thuram,OGC Nice,France,21.0,"DM, MCDM, MC",Right,192 CM,80 KG,49038952.0,"€ 24,450 pw",2025-06-30,6.0,7.0,14.0,12.0,15.0,7.0,12.0,13.0,5.0,13.0,15.0,9.0,12.0,15.0,12.0,12.0,10.0,12.0,11.0,13.0,17.0,14.0,13.0,14.0,14.0,15.0,13.0,14.0,14.0,12.0,14.0,15.0,16.0,14.0,15.0,12.0,451.0,khephren-thuram,khephren-thuram,17197932.69370256,16.66029974233342,2.0,,,nemanja-maksimovic,antonin-barak,baptiste-santamaria,khephren-thuram,rade-krunic,florian-grillitsch,sasa-lukic,ryan-gravenberch,gaetano-castrovilli,hugo-guillamon,1001
957,Valentin Rosier,https://fminside.net/players/3-fm-23/50047466-valentin-rosier,Besiktas,France,25.0,DRDR,Right,175 CM,71 KG,50047466.0,"€ 36,060 pw",2025-06-30,8.0,14.0,15.0,11.0,13.0,5.0,12.0,7.0,12.0,12.0,13.0,4.0,12.0,15.0,17.0,13.0,15.0,13.0,14.0,13.0,14.0,14.0,7.0,14.0,12.0,14.0,13.0,15.0,15.0,14.0,13.0,9.0,14.0,14.0,15.0,12.0,447.0,valentin-rosier,valentin-rosier,7405162.821748607,15.81768799352449,0.0,,,luca-pellegrini,valentin-rosier,christian-gunter,vladimir-coufal,elseid-hysaj,santiago-arias,gilberto,fran-garcia,aaron-wan-bissaka,tyrell-malacia,1002
958,Samuel Umtiti,https://fminside.net/players/3-fm-23/85059774-samuel-umtiti,Lecce,France,28.0,DCDC,Left,182 CM,75 KG,85059774.0,"€ 500,035,600","€ 102,500 pw",4.0,9.0,9.0,6.0,12.0,7.0,15.0,9.0,9.0,15.0,13.0,8.0,14.0,14.0,14.0,15.0,15.0,13.0,15.0,13.0,14.0,8.0,10.0,9.0,16.0,12.0,10.0,12.0,12.0,11.0,12.0,12.0,6.0,12.0,11.0,15.0,411.0,samuel-umtiti,samuel-umtiti,1538147.6512626072,14.246089426561149,10.0,,,nayef-aguerd,robin-knoche,samuel-umtiti,jose-fonte,danilo-d'ambrosio,rani-khedira,gernot-trauner,dani-vivian,mohammed-salisu,yeray,1003
959,Moussa Dembélé,https://fminside.net/players/3-fm-23/85104422-moussa-dembele,Lyon,France,25.0,STST,Right,183 CM,74 KG,85104422.0,"€ 61,370 pw",2023-06-30,8.0,8.0,12.0,15.0,11.0,12.0,15.0,12.0,6.0,6.0,12.0,15.0,6.0,12.0,10.0,13.0,14.0,14.0,11.0,12.0,14.0,13.0,12.0,16.0,9.0,12.0,11.0,12.0,14.0,11.0,15.0,13.0,14.0,14.0,14.0,15.0,433.0,moussa-dembélé,moussa-dembele,5554158.326310806,15.5300574531604,6.0,,,dominic-solanke,rafa-mir,ihlas-bebou,taiwo-awoniyi,ezequiel-avila,moussa-dembele,moise-kean,riccardo-orsolini,lukas-nmecha,luiz-henrique,1004
960,Jonathan Ikoné,https://fminside.net/players/3-fm-23/85145148-jonathan-ikone,Fiorentina,France,24.0,"AMR, AML, AMC, STAMR",Left,175 CM,67 KG,85145148.0,"€ 41,930 pw",2026-06-30,7.0,11.0,16.0,12.0,14.0,13.0,7.0,12.0,5.0,6.0,12.0,12.0,5.0,14.0,8.0,10.0,6.0,11.0,10.0,10.0,11.0,16.0,9.0,14.0,7.0,11.0,12.0,12.0,16.0,15.0,12.0,9.0,14.0,16.0,12.0,9.0,396.0,jonathan-ikoné,jonathan-ikone,2605602.794774758,14.773174605546732,3.0,,,rodrigo,florian-thauvin,jota,jonathan-ikone,pedro-neto,michael-olise,ez-abde,cengiz-under,justin-kluivert,adnan-januzaj,1005
961,Lars Stindl,https://fminside.net/players/3-fm-23/35011818-lars-stindl,Gladbach,Germany,33.0,"AML, AMC, STAMC, ST",Right,181 CM,80 KG,35011818.0,"€ 67,130 pw",2023-06-30,13.0,12.0,11.0,13.0,14.0,14.0,12.0,14.0,4.0,8.0,14.0,15.0,10.0,14.0,17.0,12.0,13.0,14.0,13.0,13.0,16.0,12.0,17.0,13.0,9.0,17.0,15.0,16.0,12.0,12.0,13.0,10.0,18.0,11.0,13.0,11.0,465.0,lars-stindl,lars-stindl,2397221.1973231724,14.68982079006135,1.0,,,sergio-oliveira,andres-guardado,maximilian-arnold,daniel-alves,lars-stindl,james-milner,danilo-cataldi,donny-van-de-beek,charles-aranguiz,giacomo-bonaventura,1006
962,Nicolas Höfler,https://fminside.net/players/3-fm-23/35017386-nicolas-hofler,SC Freiburg,Germany,32.0,"DM, MCDM, MC",Right,181 CM,81 KG,35017386.0,"€ 12,500 pw",2024-06-30,8.0,11.0,9.0,7.0,13.0,6.0,9.0,8.0,10.0,12.0,15.0,7.0,12.0,14.0,12.0,13.0,11.0,16.0,17.0,16.0,12.0,7.0,12.0,10.0,13.0,18.0,14.0,15.0,11.0,13.0,12.0,9.0,16.0,12.0,16.0,12.0,428.0,nicolas-höfler,nicolas-hofler,2729433.3608371182,14.819604585484631,8.0,,,toby-alderweireld,fabian-schar,tomas-soucek,bryan-cristante,joachim-andersen,ali-al-musrati,matthias-ginter,nicolas-hofler,martin-zubimendi,conor-coady,1007
963,Niklas Stark,https://fminside.net/players/3-fm-23/91109615-niklas-stark,Werder Bremen,Germany,27.0,DCDC,Right,190 CM,88 KG,91109615.0,"€ 27,500 pw",2026-06-30,6.0,8.0,10.0,9.0,12.0,7.0,13.0,10.0,10.0,13.0,12.0,8.0,13.0,11.0,13.0,13.0,14.0,13.0,11.0,13.0,13.0,7.0,11.0,10.0,13.0,18.0,10.0,16.0,13.0,12.0,13.0,15.0,15.0,14.0,14.0,14.0,427.0,niklas-stark,niklas-stark,3647888.185825485,15.10965897889123,4.0,,,maxence-lacroix,mohamed-simakan,amadou-onana,patric,niklas-stark,sergi-gomez,evan-n-dicka,jerry-st.-juste,antonio-silva,lucas-martinez-quarta,1008
964,Thilo Kehrer,https://fminside.net/players/3-fm-23/91126230-thilo-kehrer,West Ham,Germany,25.0,"DR, DC, DMDR, DC",Right,186 CM,76 KG,91126230.0,"€ 110,200 pw",2026-06-30,6.0,10.0,9.0,6.0,13.0,5.0,14.0,8.0,10.0,14.0,13.0,7.0,15.0,13.0,14.0,13.0,14.0,14.0,12.0,12.0,10.0,9.0,12.0,7.0,11.0,13.0,12.0,13.0,13.0,13.0,12.0,14.0,16.0,15.0,14.0,13.0,419.0,thilo-kehrer,thilo-kehrer,5424845.584350911,15.50649999327158,4.0,,,maxence-lacroix,mohamed-simakan,amadou-onana,thilo-kehrer,patric,sergi-gomez,evan-n-dicka,jerry-st.-juste,antonio-silva,lucas-martinez-quarta,1009
965,Dennis Geiger,https://fminside.net/players/3-fm-23/91143563-dennis-geiger,TSG Hoffenheim,Germany,24.0,"DM, MCDM, MC",Right,173 CM,65 KG,91143563.0,"€ 26,370 pw",2023-06-30,15.0,13.0,11.0,8.0,15.0,14.0,7.0,12.0,6.0,12.0,15.0,12.0,12.0,15.0,15.0,14.0,14.0,16.0,13.0,14.0,13.0,11.0,9.0,10.0,12.0,17.0,15.0,13.0,12.0,14.0,13.0,6.0,12.0,10.0,14.0,10.0,444.0,dennis-geiger,dennis-geiger,4043027.739342927,15.212504409678502,13.0,,,stuart-dallas,daniel-wass,caio-henrique,dennis-geiger,maycon,fran-beltran,joan-jordan,ricardo-pereira,albert-sambi-lokonga,renan-lodi,1010
966,Anton Stach,https://fminside.net/players/3-fm-23/91194540-anton-stach,FSV Mainz,Germany,23.0,"DM, MC, AMCDM, MC",Right,193 CM,86 KG,91194540.0,"€ 16,300 pw",2024-06-30,14.0,9.0,12.0,10.0,12.0,13.0,12.0,13.0,3.0,13.0,13.0,7.0,13.0,13.0,16.0,13.0,15.0,13.0,12.0,12.0,19.0,13.0,11.0,12.0,13.0,16.0,13.0,17.0,12.0,11.0,13.0,16.0,16.0,15.0,14.0,14.0,463.0,anton-stach,anton-stach,10516357.456417885,16.168442455925742,16.0,,,mohamed-elneny,tommaso-pobega,scott-mctominay,anton-stach,pablo-rosario,youssouf-fofana,marcao,cheick-doucoure,igor-zubeldia,nico-schlotterbeck,1011
