,player_name,link,club,country,age,position,foot,height,weight,player_id,wages,contract_end,Corners,Crossing,Dribbling,Finishing,First Touch,Free Kick Taking,Heading,Long Shots,Long Throws,Marking,Passing,Penalty Taking,Tackling,Technique,Aggression,Anticipation,Bravery,Composure,Concentration,Decisions,Determination,Flair,Leadership,Off the Ball,Positioning,Teamwork,Vision,Work Rate,Acceleration,Agility,Balance,Jumping Reach,Natural Fitness,Pace,Stamina,Strength
9320,Franco Pizzichillo,https://fminside.net/players/3-fm-23/78066206-franco-pizzichillo,M.C. Torque,Uruguay,26,"DR, DMDR",Right,177 CM,70 KG,78066206,"€ 1,390 pw",2024-12-31,13,14,13,12,13,14,10,12,9,11,13,12,9,13,10,12,11,10,10,11,12,12,12,14,13,15,13,11,12,13,11,9,14,13,13,10
9321,Cristian Tassano,https://fminside.net/players/3-fm-23/78071000-cristian-tassano,FC Khimki,Uruguay,25,DCDC,Right,187 CM,80 KG,78071000,"€ 19,660 pw",2024-12-31,5,6,10,7,10,5,13,6,10,13,9,8,14,11,16,13,16,9,12,11,16,4,12,11,11,14,11,14,11,11,14,14,15,13,12,14
9322,Nicolás Sosa,https://fminside.net/players/3-fm-23/78071769-nicolas-sosa,Banfield,Uruguay,26,STST,Right,178 CM,70 KG,78071769,"€ 6,970 pw",2023-12-31,11,10,10,10,10,11,16,9,4,11,10,4,9,10,14,13,13,9,13,9,11,9,5,14,11,10,12,16,14,13,13,14,10,11,13,10
9323,Ignacio De Arruabarrena,https://fminside.net/players/3-fm-23/78074060-ignacio-de-arruabarrena,Arouca,Uruguay,25,GKGK,Right,181 CM,73 KG,78074060,"€ 3,000,210","€ 2,050 pw",10,11,10,6,6,11,12,14,11,15,15,14,13,13,13,14,11,12,10,14,1,8,1,10,12,8,14,12,14,13,11,12,11,12,12,9
9324,Cristopher Fiermarin,https://fminside.net/players/3-fm-23/78076993-cristopher-fiermarin,M.C. Torque,Uruguay,24,GKGK,Right,189 CM,72 KG,78076993,"€ 1,140 pw",2025-06-30,12,7,10,6,11,7,14,13,13,14,13,5,13,8,14,15,10,14,13,14,1,10,2,13,10,12,9,14,14,10,14,13,12,5,7,6
9325,Jonathan dos Santos,https://fminside.net/players/3-fm-23/78078654-jonathan-dos-santos,River Plate,Uruguay,30,STST,Right,178 CM,79 KG,78078654,"€ 1,770 pw",2023-06-30,6,9,11,14,11,13,13,12,6,9,12,14,8,12,12,13,11,12,11,13,11,12,11,13,10,11,12,12,12,12,11,12,7,13,10,12
9326,Carlos Benavídez,https://fminside.net/players/3-fm-23/78081773-carlos-benavidez,Alavés,Uruguay,24,"DM, MCDM",Right,185 CM,76 KG,78081773,"€ 2,939,270","€ 3,480 pw",7,9,10,10,12,6,14,13,9,12,11,7,12,11,18,12,16,11,12,11,13,12,10,13,12,14,12,16,11,11,13,12,13,13,15,14
9327,Mauro Brasil,https://fminside.net/players/3-fm-23/78082578-mauro-brasil,Cerro Largo F.C.,Uruguay,23,"DL, DCDC",Right,180 CM,77 KG,78082578,€ 490 pw,2024-06-30,8,9,8,6,10,13,12,7,8,13,9,6,16,11,16,11,13,13,11,9,13,5,13,10,15,11,5,14,14,10,11,11,10,11,11,11
9328,Juan Manuel Sanabria,https://fminside.net/players/3-fm-23/78088642-juan-manuel-sanabria,San Luis,Uruguay,22,MCMC,Left,172 CM,70 KG,78088642,"€ 4,615,230","€ 2,020 pw",12,12,11,9,12,13,9,6,5,9,15,5,14,12,13,11,11,10,6,12,11,11,9,12,11,11,12,12,15,15,11,7,15,15,11,8
9329,Francisco Ginella,https://fminside.net/players/3-fm-23/78089713-francisco-ginella,Nacional,Uruguay,23,"DM, MCDM, MC",Right,183 CM,74 KG,78089713,"€ 11,100 pw",2023-12-31,11,13,13,6,15,12,7,6,8,12,13,5,10,14,14,12,8,10,10,13,8,12,15,11,10,13,13,9,12,12,11,11,13,11,11,10
9330,Yvo Calleros,https://fminside.net/players/3-fm-23/78093041-yvo-calleros,Plaza Colonia,Uruguay,24,"DC, DMDC, DM",Right,181 CM,77 KG,78093041,€ 760 pw,2023-12-31,9,11,7,10,10,10,13,13,7,14,9,9,11,9,14,12,13,11,14,13,13,6,11,7,11,14,11,15,14,11,13,11,16,10,12,13
9331,Alan Matturro,https://fminside.net/players/3-fm-23/2000009463-alan-matturro,Genoa,Uruguay,17,DCDC,Left,189 CM,74 KG,2000009463,"€ 7,480 pw",2026-06-30,3,5,11,9,11,1,15,13,10,15,13,8,15,11,12,10,12,9,8,12,10,5,13,7,15,10,12,11,11,10,11,13,15,12,10,9
9332,Luciano Rodríguez,https://fminside.net/players/3-fm-23/2000068954-luciano-rodriguez,Liverpool F.C.,Uruguay,18,"AMR, AML, STAMR, ST",Right,179 CM,73 KG,2000068954,€ 550 pw,2023-06-30,10,10,12,12,12,13,12,12,6,8,10,6,5,13,12,9,10,8,8,6,14,15,9,12,7,9,8,12,13,13,11,11,5,12,15,7
9333,Rafael Romo,https://fminside.net/players/3-fm-23/86005935-rafael-romo,U. Católica (Quito),Venezuela,32,GKGK,Right,197 CM,85 KG,86005935,"€ 3,170 pw",2023-12-31,16,12,11,9,11,12,13,16,12,6,15,9,8,13,12,13,11,10,11,17,5,11,3,12,8,6,9,10,15,8,17,14,9,8,10,1
9334,Aquiles Ocanto,https://fminside.net/players/3-fm-23/86008684-aquiles-ocanto,UCV,Venezuela,33,"AML, AMC, STST",Right,181 CM,70 KG,86008684,€ 500 pw,2023-12-31,14,12,13,11,13,14,12,11,5,4,11,15,4,13,10,12,10,13,11,12,11,16,8,14,6,9,13,8,12,13,12,10,11,11,13,8
9335,Arlés Flores,https://fminside.net/players/3-fm-23/86008924-arles-flores,Deportivo La Guaira,Venezuela,31,"DM, MCDM, MC",Right,175 CM,76 KG,86008924,€ 610 pw,2023-12-31,8,9,10,8,11,13,8,14,8,12,11,13,13,12,16,13,14,12,13,12,4,7,15,8,12,16,10,14,12,12,11,8,13,11,14,13
9336,José Alí Meza,https://fminside.net/players/3-fm-23/86011446-jose-ali-meza,Maritzburg Utd,Venezuela,31,"AMR, AMLAML",Right,171 CM,69 KG,86011446,"€ 1,680 pw",2024-06-30,8,10,12,11,12,10,11,12,11,11,10,14,11,12,13,12,10,11,10,11,14,14,7,12,8,9,11,9,13,13,12,7,11,13,13,10
9337,Wilker Ángel,https://fminside.net/players/3-fm-23/86016110-wilker-angel,Aucas,Venezuela,29,DCDC,Right,188 CM,85 KG,86016110,"€ 3,020 pw",2023-12-31,4,4,6,8,10,5,15,11,8,13,11,11,12,11,12,13,16,12,13,11,12,4,13,5,13,11,5,12,11,10,13,15,16,12,12,14
9338,Jhon Chancellor,https://fminside.net/players/3-fm-23/86016360-jhon-chancellor,Coritiba,Venezuela,30,DCDC,Right,197 CM,88 KG,86016360,"€ 3,270 pw",2023-12-31,4,4,9,8,10,3,15,4,6,13,10,3,14,10,14,14,12,12,11,11,12,4,12,5,13,13,7,12,10,9,12,18,14,10,12,15
9339,Rubert Quijada,https://fminside.net/players/3-fm-23/86017870-rubert-quijada,Caracas,Venezuela,33,DCDC,Left,187 CM,77 KG,86017870,€ 600 pw,2023-12-31,5,6,8,4,9,8,15,7,11,12,10,5,14,10,13,13,15,11,13,13,12,3,13,10,12,14,8,12,11,11,13,14,12,12,12,12
9340,Carlos Cermeño,https://fminside.net/players/3-fm-23/86017883-carlos-cermeno,Metropolitanos,Venezuela,26,"DM, MCMC",Left,178 CM,70 KG,86017883,"€ 1,340 pw",2023-12-31,14,12,12,8,12,15,11,11,5,8,13,14,10,12,14,13,11,12,12,12,11,13,9,10,10,13,13,13,13,12,12,9,12,12,12,11
9341,Cristhián Rivas,https://fminside.net/players/3-fm-23/86049796-cristhian-rivas,Cuiabá,Venezuela,24,"DM, MCMC",Right,168 CM,66 KG,86049796,"€ 3,270 pw",2023-12-31,14,13,12,5,12,12,8,8,8,10,13,12,12,13,15,14,14,13,13,13,15,8,13,11,13,14,13,14,13,14,13,4,14,12,14,11
9342,Jetmir Topalli,https://fminside.net/players/3-fm-23/30046654-jetmir-topalli,Istanbulspor,Kosovo,24,"AMR, STAMR, ST",Right,188 CM,78 KG,30046654,"€ 1,870 pw",2027-06-30,5,6,11,13,9,5,7,8,4,3,9,11,4,13,12,12,11,13,13,9,14,11,5,13,6,11,9,11,14,12,12,13,11,14,12,14
9343,Bersant Celina,https://fminside.net/players/3-fm-23/53087151-bersant-celina,Stoke City,Kosovo,25,"MC, ML, AML, AMCAML",Right,181 CM,71 KG,53087151,"€ 6,620 pw",2024-06-30,13,12,15,10,14,13,5,14,5,5,13,10,4,15,8,10,4,12,10,9,16,16,5,12,7,10,14,10,15,14,14,8,12,13,11,7
9344,Blendi Idrizi,https://fminside.net/players/3-fm-23/91179610-blendi-idrizi,Regensburg,Kosovo,24,"MC, AMR, AML, AMCMC, AMC",Right,179 CM,72 KG,91179610,"€ 10,550 pw",2024-06-30,12,10,14,10,13,11,7,11,4,10,13,12,12,14,13,11,12,11,10,10,12,14,5,12,11,12,13,11,13,12,11,8,12,13,12,9
9345,Ibrahim Dreševic,https://fminside.net/players/3-fm-23/93057525-ibrahim-dreevic,Fatih Karagümrük,Kosovo,25,DCDC,Right,186 CM,81 KG,93057525,"€ 1,870 pw",2024-06-30,5,11,8,6,12,15,13,13,7,13,14,10,14,11,15,11,14,11,9,12,12,8,10,10,12,12,11,13,11,9,14,13,12,12,12,13
9346,Astrit Selmani,https://fminside.net/players/3-fm-23/93070505-astrit-selmani,FC Midtjylland,Kosovo,25,STST,Right,185 CM,82 KG,93070505,"€ 5,370 pw",2025-05-31,6,8,10,12,10,8,14,8,6,6,10,12,11,12,18,13,17,12,13,12,15,11,14,16,9,16,10,16,12,10,12,14,13,13,14,12
9347,Cédric Avinel,https://fminside.net/players/3-fm-23/34011525-cedric-avinel,Ajaccio,Guadeloupe,35,DCDC,Right,187 CM,85 KG,34011525,"€ 2,810 pw",2023-06-30,4,6,8,6,10,6,13,7,5,14,11,7,12,10,13,12,15,11,13,12,14,5,12,8,12,13,7,14,12,11,15,13,15,13,14,15
9348,Mickaël Alphonse,https://fminside.net/players/3-fm-23/85052147-mickael-alphonse,Ajaccio,Guadeloupe,32,"DR, WBRDR, WBR",Right,182 CM,75 KG,85052147,"€ 4,690 pw",2024-06-30,4,12,11,6,12,7,11,8,12,11,10,7,12,10,10,12,12,11,11,11,13,9,12,13,12,11,11,12,15,12,13,11,13,13,14,12
9349,Patrick Burner,https://fminside.net/players/3-fm-23/48036808-patrick-burner,Nîmes,Martinique,26,"DR, WBRDR",Right,170 CM,65 KG,48036808,"€ 6,210 pw",2024-06-30,8,13,10,6,13,9,10,10,10,10,12,10,13,12,10,12,12,10,12,11,12,10,7,12,10,15,11,13,14,14,12,7,13,14,14,8
9350,Ben,https://fminside.net/players/3-fm-23/34002594-ben,APOEL,Comoros,33,"AMR, AML, AMC, STAMR",Left,176 CM,74 KG,34002594,"€ 9,000 pw",2025-05-31,13,13,12,13,13,13,11,11,3,4,13,15,6,14,9,15,11,13,12,11,13,13,6,17,6,16,13,13,10,10,12,10,12,10,10,11
9351,Fouad Bachirou,https://fminside.net/players/3-fm-23/85057307-fouad-bachirou,Omonoia,Comoros,32,"DM, MCDM",Right,167 CM,65 KG,85057307,"€ 2,900 pw",2023-05-31,10,11,11,6,11,8,7,6,6,14,14,6,13,12,12,12,12,13,13,13,14,11,10,14,14,14,14,14,11,14,14,6,14,12,13,11
9352,Asmir Kajevic,https://fminside.net/players/3-fm-23/62038432-asmir-kajevic,Wuhan Changjiang,Montenegro,32,"MC, ML, AML, AMCMC, AML",Left,187 CM,74 KG,62038432,"€ 10,210 pw",2022-12-31,8,10,12,10,13,11,11,13,10,8,14,11,8,13,9,13,11,11,11,13,11,9,11,14,10,12,13,12,11,12,11,12,12,11,11,11
9353,Aleksandar Šcekic,https://fminside.net/players/3-fm-23/62075732-aleksandar-cekic,Hapoel Haifa,Montenegro,30,"DM, MCDM, MC",Right,193 CM,84 KG,62075732,"€ 2,860 pw",2024-05-31,7,8,9,8,11,8,15,9,7,12,11,11,13,11,14,13,13,12,13,13,11,8,12,11,13,13,9,13,9,10,16,16,13,9,14,16
9354,Nebojša Kosovic,https://fminside.net/players/3-fm-23/62076361-neboja-kosovic,Meizhou,Montenegro,27,"DM, MC, ML, AMCMC",Right,178 CM,71 KG,62076361,"€ 10,310 pw",2023-12-31,12,12,11,11,13,12,6,12,8,8,13,13,10,12,10,12,10,12,12,10,12,14,12,14,11,14,13,11,12,13,12,7,12,12,11,12
9355,Marko Bakic,https://fminside.net/players/3-fm-23/62082866-marko-bakic,OFI Crete,Montenegro,28,"DM, MC, AMCMC, AMC",Right,185 CM,77 KG,62082866,"€ 3,120 pw",2024-06-30,12,11,10,8,12,12,9,13,7,9,14,11,11,14,12,11,12,13,11,12,12,13,8,11,10,13,13,13,11,12,13,11,13,12,12,12
9356,Nikola Krstovic,https://fminside.net/players/3-fm-23/62195758-nikola-krstovic,Dun. Streda,Montenegro,22,STST,Right,185 CM,80 KG,62195758,"€ 1,350 pw",2025-06-30,7,8,10,14,12,9,11,12,3,11,9,5,6,10,13,11,12,10,11,13,14,11,9,12,12,10,10,13,12,11,13,12,5,12,13,13
9357,Houcine Benayada,https://fminside.net/players/3-fm-23/13197227-houcine-benayada,Wydad Casablanca,Algeria,29,"DR, DC, WBRDR",Right,180 CM,80 KG,13197227,"€ 5,540 pw",2025-06-30,12,13,12,8,9,11,10,9,12,10,12,10,13,12,15,11,13,12,9,10,14,12,10,11,11,14,11,15,14,11,10,14,13,15,14,11
9358,Ilan Kebbal,https://fminside.net/players/3-fm-23/48042314-ilan-kebbal,Paris FC,Algeria,23,"AMR, AMCAMR, AMC",Left,169 CM,58 KG,48042314,"€ 3,290 pw",2024-06-30,8,10,14,11,13,13,9,12,5,11,10,13,8,14,9,13,16,14,13,12,14,10,10,13,9,11,12,14,14,12,9,6,13,13,12,7
9359,Yassine Benzia,https://fminside.net/players/3-fm-23/85077478-yassine-benzia,Qarabag,Algeria,27,"MC, AMCAMC",Right,179 CM,77 KG,85077478,"€ 2,420 pw",2025-06-30,5,11,15,8,15,10,10,8,5,6,13,13,7,15,11,10,10,12,8,8,12,14,10,12,9,11,15,12,13,14,14,9,11,13,12,11
9360,Gustavo Sangaré,https://fminside.net/players/3-fm-23/48048137-gustavo-sangare,Quevilly,Burkina Faso,25,"MC, AMCMC, AMC",Left,180 CM,0 KG,48048137,"€ 4,510 pw",2023-06-30,11,10,11,9,12,11,10,12,11,11,13,7,11,12,12,13,15,12,12,13,12,8,8,12,11,12,11,13,12,13,12,10,14,12,14,10
9361,Mohamed Konaté,https://fminside.net/players/3-fm-23/58133142-mohamed-konate,Akhmat Grozny,Burkina Faso,24,STST,Right,191 CM,88 KG,58133142,"€ 7,000 pw",2024-06-01,6,7,9,11,12,6,12,9,11,6,9,11,8,11,5,10,13,11,14,10,7,12,14,14,7,18,7,11,11,11,10,15,14,14,14,16
9362,Jeando Fuchs,https://fminside.net/players/3-fm-23/48037720-jeando-fuchs,Peterborough,Cameroon,24,"DM, MCDM, MC",Right,174 CM,70 KG,48037720,"€ 5,800 pw",2024-06-30,6,7,9,6,10,6,8,8,4,12,9,10,15,12,13,12,14,10,12,13,16,6,8,14,14,13,10,16,11,12,16,9,14,12,14,15
9363,Patrick Soko,https://fminside.net/players/3-fm-23/51067233-patrick-soko,Huesca,Cameroon,24,"MR, ML, AMR, AMLMR, AMR",Right,176 CM,72 KG,51067233,"€ 2,109,520","€ 3,120 pw",11,13,14,11,9,8,12,10,7,3,11,10,6,10,9,5,10,12,12,10,12,14,8,11,7,12,12,10,16,12,10,13,15,15,12,11
9364,Franck Bambock,https://fminside.net/players/3-fm-23/85080291-franck-bambock,Grenoble,Cameroon,27,"DM, MCDM, MC",Right,181 CM,78 KG,85080291,"€ 1,310 pw",2023-06-30,7,8,8,6,11,7,10,8,5,12,12,12,14,11,14,12,12,10,13,12,16,11,8,9,14,14,10,14,12,13,14,10,15,12,13,14
9365,Alessio da Cruz,https://fminside.net/players/3-fm-23/37058270-alessio-da-cruz,Mechelen,Cape Verde Islands,25,"MR, AMR, AMCAMC",Right,185 CM,74 KG,37058270,"€ 10,000 pw",2024-06-30,10,12,14,11,11,13,9,12,2,3,12,10,11,12,12,11,12,11,12,9,13,13,11,15,8,12,12,14,13,12,13,11,14,13,14,11
9366,Kenny Rocha Santos,https://fminside.net/players/3-fm-23/48043561-kenny-rocha-santos,KV Oostende,Cape Verde Islands,22,"MC, AMCMC",Right,174 CM,67 KG,48043561,"€ 2,500 pw",2025-06-30,12,12,14,12,12,10,8,12,8,7,14,11,7,13,6,13,13,11,11,12,12,12,8,13,9,12,12,11,13,15,10,13,12,14,14,12
9367,Duk,https://fminside.net/players/3-fm-23/83185560-duk,Aberdeen,Cape Verde Islands,22,"AML, STST",Right,180 CM,78 KG,83185560,"€ 2,900 pw",2025-05-31,9,9,15,12,12,12,11,12,4,6,10,12,8,14,10,12,11,10,9,8,13,13,7,12,5,12,10,14,17,9,10,10,13,16,12,15
9368,Telmo Arcanjo,https://fminside.net/players/3-fm-23/83228313-telmo-arcanjo,Tondela,Cape Verde Islands,21,"MC, ML, AMR, AMCMC, AMR, AMC",Left,180 CM,76 KG,83228313,"€ 1,350 pw",2023-06-30,13,13,13,9,14,11,7,12,5,8,14,10,11,15,12,12,14,11,9,12,13,5,10,8,11,13,14,13,12,12,14,10,13,12,13,13
9369,Eudes Dagoulou,https://fminside.net/players/3-fm-23/12040304-eudes-dagoulou,,Central African Republic,32,MCMC,Right,178 CM,72 KG,12040304,63.9,62.4,11,10,14,12,14,12,12,14,7,5,13,12,5,14,11,12,10,9,10,11,14,12,8,14,5,13,13,10,14,14,13,14,12,14,13,13
9370,Omar Gaber,https://fminside.net/players/3-fm-23/12041141-omar-gaber,Zamalek,Egypt,30,"DR, DL, DM, WBR, MRDR, DM, WBR",Right,174 CM,71 KG,12041141,"€ 6,600 pw",2025-07-31,11,13,12,8,11,6,7,9,10,10,13,8,12,11,14,12,14,11,8,7,12,8,15,11,10,15,8,15,13,13,11,9,13,13,14,9
9371,Ahmed El Sheikh,https://fminside.net/players/3-fm-23/13184541-ahmed-el-sheikh,Al-Masry,Egypt,29,"AMR, AML, AMCAMR, AMC",Left,184 CM,80 KG,13184541,"€ 6,830 pw",2024-07-31,12,13,13,14,13,16,12,15,4,7,13,14,9,15,11,9,7,11,10,8,12,13,5,11,8,14,14,9,13,12,11,12,13,15,12,10
9372,Ahmed Atef,https://fminside.net/players/3-fm-23/36161869-ahmed-atef,Future,Egypt,24,"AMR, AML, STST",Right,184 CM,75 KG,36161869,"€ 7,860 pw",2025-06-30,5,6,12,14,12,5,13,8,3,6,11,13,7,12,12,14,14,12,12,11,10,10,6,13,7,15,9,13,14,12,12,12,11,15,11,13
9373,Karim El Eraki,https://fminside.net/players/3-fm-23/2000068166-karim-el-eraki,Al-Masry,Egypt,24,"DR, WBR, MRDR, WBR",Right,173 CM,0 KG,2000068166,"€ 7,380 pw",2023-07-31,7,12,11,5,12,9,7,5,8,12,12,4,15,12,12,12,10,12,13,15,5,5,1,11,11,10,11,14,14,13,11,7,12,13,15,6
9374,Abdelrahman Magdy,https://fminside.net/players/3-fm-23/2000069335-abdelrahman-magdy,Ismaily,Egypt,24,"MR, AMR, AMLAMR",Left,188 CM,75 KG,2000069335,"€ 8,530 pw",2026-07-31,8,12,14,13,11,14,8,13,4,7,12,12,9,13,8,7,8,11,9,13,14,13,11,13,7,9,7,10,13,10,13,13,12,13,10,13
9375,Mostafa Shalaby,https://fminside.net/players/3-fm-23/2000118647-mostafa-shalaby,Zamalek,Egypt,26,"MC, MR, ML, AML, AMCML, AML, AMC",Left,0 CM,0 KG,2000118647,"€ 7,680 pw",2026-07-31,8,9,13,13,10,8,8,10,5,8,13,5,10,13,11,10,8,11,8,10,17,13,12,13,9,9,7,12,13,13,9,8,5,13,13,9
9376,Ablie Jallow,https://fminside.net/players/3-fm-23/13187263-ablie-jallow,FC Metz,The Gambia,23,"AMR, AML, AMCAMR, AML",Left,166 CM,62 KG,13187263,"€ 5,280 pw",2025-06-30,9,11,13,10,12,11,9,14,8,7,11,10,8,12,9,12,11,15,12,11,12,11,9,12,8,11,13,11,13,13,13,4,11,13,12,9
9377,Ebrima Darboe,https://fminside.net/players/3-fm-23/43617224-ebrima-darboe,AS Roma,The Gambia,21,"DM, MCDM, MC",Right,176 CM,69 KG,43617224,"€ 14,190 pw",2026-06-30,6,7,12,9,14,6,7,7,6,11,15,8,9,13,12,12,13,12,9,11,13,8,3,10,14,13,12,14,12,15,11,9,14,11,15,8
9378,Yankuba Minteh,https://fminside.net/players/3-fm-23/2000195626-yankuba-minteh,Odense BK,The Gambia,18,"AMR, AMCAMR",Left,182 CM,71 KG,2000195626,"€ 1,140 pw",2024-06-30,11,11,14,9,13,11,7,9,5,3,11,6,3,13,11,14,10,6,9,8,11,13,5,12,4,11,12,11,16,14,10,8,11,17,8,7
9379,Nana Ampomah,https://fminside.net/players/3-fm-23/18097649-nana-ampomah,Fortuna Düsseldorf,Ghana,26,"ML, AML, STAML",Left,175 CM,68 KG,18097649,"€ 8,630 pw",2023-06-30,9,12,14,11,11,9,7,13,6,5,11,10,6,12,12,9,12,11,11,8,12,14,5,10,6,11,8,10,16,14,8,8,13,15,11,7
9380,Samuel Owusu,https://fminside.net/players/3-fm-23/62166203-samuel-owusu,Cukaricki,Ghana,26,"AMR, AML, AMC, STAML",Left,168 CM,65 KG,62166203,"€ 1,000 pw",2024-06-30,8,11,13,11,11,8,5,9,6,6,12,10,5,12,12,9,12,12,12,10,13,13,8,13,10,11,12,12,14,13,8,8,11,14,13,6
9381,Kévin Doukouré,https://fminside.net/players/3-fm-23/12079519-kevin-doukoure,Farul Constanta,Ivory Coast,23,MCMC,Right,175 CM,73 KG,12079519,"€ 2,660 pw",2024-06-30,9,10,11,11,12,9,9,10,7,10,12,9,9,13,9,12,10,12,11,12,13,11,9,12,11,12,13,12,13,12,11,10,12,13,13,13
9382,Aziz Ouattara,https://fminside.net/players/3-fm-23/12090188-aziz-ouattara,KRC Genk,Ivory Coast,21,"DC, DM, MCDM",Right,190 CM,78 KG,12090188,"€ 7,140 pw",2026-06-30,5,11,8,9,11,6,14,8,9,12,11,8,12,11,13,11,13,11,11,12,13,8,8,12,11,14,11,11,13,10,12,15,14,13,12,12
9383,Adriel Ba Loua,https://fminside.net/players/3-fm-23/13129886-adriel-ba-loua,Lech,Ivory Coast,25,"MR, ML, AMR, AML, STAMR, AML",Left,170 CM,64 KG,13129886,"€ 7,300 pw",2025-06-30,12,13,13,9,13,9,4,8,3,3,12,10,4,12,9,12,8,10,11,11,11,12,4,13,10,8,11,12,15,13,12,5,11,14,10,4
9384,Silas Gnaka,https://fminside.net/players/3-fm-23/18102852-silas-gnaka,FC Magdeburg,Ivory Coast,23,"DL, DC, WBLDL, DC, WBL",Left,179 CM,73 KG,18102852,"€ 3,540 pw",2023-06-30,11,12,12,8,11,9,8,9,13,13,13,5,11,12,7,14,11,12,12,11,11,13,11,13,11,12,9,11,12,12,13,10,12,14,14,12
9385,Yannick Sagbo,https://fminside.net/players/3-fm-23/34001056-yannick-sagbo,,Ivory Coast,34,STST,Right,183 CM,78 KG,34001056,62.3,62,6,9,10,13,11,7,12,10,5,5,12,13,3,11,11,11,14,12,10,11,15,10,6,12,7,13,11,12,14,13,13,11,14,14,14,14
9386,Abdoulaye Bamba,https://fminside.net/players/3-fm-23/43013866-abdoulaye-bamba,Angers,Ivory Coast,32,"DR, WBRDR, WBR",Right,182 CM,72 KG,43013866,"€ 4,590 pw",2023-06-30,7,12,9,5,11,6,12,7,15,12,9,6,13,10,11,13,12,12,10,10,13,7,9,11,12,14,11,14,14,13,14,12,15,14,13,11
9387,Ismaila Soro,https://fminside.net/players/3-fm-23/59126028-ismaila-soro,Arouca,Ivory Coast,24,"DM, MCDM",Right,173 CM,76 KG,59126028,"€ 9,400 pw",2024-05-31,8,8,13,7,12,7,10,11,7,14,14,10,12,13,18,11,14,10,11,8,15,8,10,13,13,14,12,16,11,15,14,7,13,12,14,12
9388,Gabadhino Mhango,https://fminside.net/players/3-fm-23/13137118-gabadhino-mhango,Amazulu,Malawi,29,STST,Right,162 CM,76 KG,13137118,€ 800 pw,2023-06-30,11,11,12,14,13,8,11,10,8,7,11,12,8,13,9,11,4,4,9,8,3,13,7,15,6,10,12,13,17,9,12,7,11,16,12,9
9389,Youba Diarra,https://fminside.net/players/3-fm-23/12079530-youba-diarra,Cádiz,Mali,24,"DM, MCMC",Right,178 CM,73 KG,12079530,"€ 3,000,210","€ 2,670 pw",6,8,11,8,11,9,9,10,6,9,13,8,9,14,6,12,11,11,11,12,14,7,8,13,8,13,12,13,15,13,11,10,12,13,14,11
9390,Aboubacar Toungara,https://fminside.net/players/3-fm-23/13111958-aboubacar-toungara,Arda,Mali,27,"MC, AMR, AML, AMCAML, AMC",Right,178 CM,66 KG,13111958,"€ 1,200 pw",2025-06-30,12,12,13,12,12,11,9,12,8,6,13,13,7,13,11,9,8,10,10,8,2,14,8,10,7,10,13,12,15,14,12,8,13,14,10,9
9391,Charles Traoré,https://fminside.net/players/3-fm-23/48036393-charles-traore,FC Nantes,Mali,30,DLDL,Left,180 CM,74 KG,48036393,"€ 4,770 pw",2023-06-30,9,14,12,7,13,7,10,10,12,12,12,10,13,12,12,12,13,12,11,12,12,10,9,12,11,12,10,12,12,13,11,10,12,12,13,12
9392,Hamid Ahadad,https://fminside.net/players/3-fm-23/13189248-hamid-ahadad,Wydad Casablanca,Morocco,27,"AML, STAML, ST",Right,178 CM,78 KG,13189248,"€ 7,620 pw",2023-06-30,9,10,12,14,15,7,10,9,10,4,15,4,4,12,11,13,9,12,8,14,12,9,3,15,4,10,11,14,13,13,10,11,12,14,15,9
9393,Soufiane Chakla,https://fminside.net/players/3-fm-23/67180735-soufiane-chakla,Ponferrada,Morocco,29,DCDC,Right,188 CM,73 KG,67180735,"€ 455,660","€ 1,110 pw",10,6,7,6,8,8,15,8,6,14,9,5,14,6,8,12,11,11,14,13,15,5,10,11,13,10,9,10,11,9,11,15,12,12,11,15
9394,Ryan Nyambe,https://fminside.net/players/3-fm-23/29142085-ryan-nyambe,Wigan,Namibia,24,"DR, DC, WBRDR",Right,183 CM,83 KG,29142085,"€ 11,600 pw",2023-06-30,4,7,10,4,10,3,12,3,7,14,9,6,14,10,13,11,13,10,12,11,18,6,8,11,11,14,8,16,15,11,12,11,17,15,15,16
9395,Abdul Ajagun,https://fminside.net/players/3-fm-23/12036028-abdul-ajagun,Al-Hilal Omdurman,Nigeria,29,"MC, AMCAMC",Right,168 CM,60 KG,12036028,€ 980 pw,2023-06-30,10,11,12,9,12,10,7,10,6,8,12,10,7,12,14,13,12,9,10,12,15,10,8,14,7,10,11,16,14,15,9,4,12,13,15,7
9396,Suleiman Abdullahi,https://fminside.net/players/3-fm-23/53120222-suleiman-abdullahi,IFK Göteborg,Nigeria,25,"AML, STST",Right,185 CM,90 KG,53120222,"€ 1,860 pw",2025-12-31,6,7,11,12,12,7,13,9,6,5,8,9,8,12,15,9,16,8,11,11,13,12,6,13,8,11,8,11,13,12,15,13,14,15,13,15
9397,Moussa N'Diaye,https://fminside.net/players/3-fm-23/12083698-moussa-ndiaye,RSC Anderlecht,Senegal,20,"DL, DCDL, DC",Left,181 CM,66 KG,12083698,"€ 6,000 pw",2025-06-30,6,10,10,7,11,6,12,7,11,12,13,6,13,11,15,12,11,11,12,11,2,10,6,10,11,12,9,12,13,14,11,12,15,14,12,12
